,AQI Level,Cabon_dioxide PPM,Health_Level,Visibility_Level
3058,340,1680,Hazardous,Extremely Poor Visibility
3059,2,377,Good,Clear
3060,311,1622,Hazardous,Extremely Poor Visibility
3061,175,931,Unhealthy,Poor Visibility
3062,360,1662,Hazardous,Extremely Poor Visibility
3063,60,551,Moderate,Slightly Hazy
3064,215,1330,Very_Unhealthy,Very Poor Visibility
3065,113,625,Moderate_Bad,Hazy
3066,394,1527,Hazardous,Extremely Poor Visibility
3067,400,1559,Hazardous,Extremely Poor Visibility
3068,43,404,Good,Clear
3069,2,390,Good,Clear
3070,411,1683,Hazardous,Extremely Poor Visibility
3071,116,753,Moderate_Bad,Hazy
3072,51,467,Moderate,Slightly Hazy
3073,458,1514,Hazardous,Extremely Poor Visibility
3074,221,1320,Very_Unhealthy,Very Poor Visibility
3075,259,1341,Very_Unhealthy,Very Poor Visibility
3076,492,1612,Hazardous,Extremely Poor Visibility
3077,12,387,Good,Clear
3078,301,1581,Hazardous,Extremely Poor Visibility
3079,42,352,Good,Clear
3080,141,700,Moderate_Bad,Hazy
3081,238,1407,Very_Unhealthy,Very Poor Visibility
3082,257,1450,Very_Unhealthy,Very Poor Visibility
3083,72,527,Moderate,Slightly Hazy
3084,185,902,Unhealthy,Poor Visibility
3085,425,1584,Hazardous,Extremely Poor Visibility
3086,196,819,Unhealthy,Poor Visibility
3087,218,1483,Very_Unhealthy,Very Poor Visibility
3088,11,433,Good,Clear
3089,338,1539,Hazardous,Extremely Poor Visibility
3090,87,501,Moderate,Slightly Hazy
3091,450,1506,Hazardous,Extremely Poor Visibility
3092,51,459,Moderate,Slightly Hazy
3093,274,1299,Very_Unhealthy,Very Poor Visibility
3094,465,1560,Hazardous,Extremely Poor Visibility
3095,143,739,Moderate_Bad,Hazy
3096,328,1501,Hazardous,Extremely Poor Visibility
3097,162,868,Unhealthy,Poor Visibility
3098,321,1562,Hazardous,Extremely Poor Visibility
3099,390,1552,Hazardous,Extremely Poor Visibility
3100,62,500,Moderate,Slightly Hazy
3101,59,487,Moderate,Slightly Hazy
3102,111,739,Moderate_Bad,Hazy
3103,310,1507,Hazardous,Extremely Poor Visibility
3104,480,1544,Hazardous,Extremely Poor Visibility
3105,142,733,Moderate_Bad,Hazy
3106,374,1601,Hazardous,Extremely Poor Visibility
3107,351,1539,Hazardous,Extremely Poor Visibility
3108,22,395,Good,Clear
3109,391,1566,Hazardous,Extremely Poor Visibility
3110,421,1664,Hazardous,Extremely Poor Visibility
3111,226,1429,Very_Unhealthy,Very Poor Visibility
3112,4,421,Good,Clear
3113,99,598,Moderate,Slightly Hazy
3114,359,1538,Hazardous,Extremely Poor Visibility
3115,213,1009,Very_Unhealthy,Very Poor Visibility
3116,221,1340,Very_Unhealthy,Very Poor Visibility
3117,441,1526,Hazardous,Extremely Poor Visibility
3118,90,558,Moderate,Slightly Hazy
3119,262,1090,Very_Unhealthy,Very Poor Visibility
3120,266,1113,Very_Unhealthy,Very Poor Visibility
3121,30,361,Good,Clear
3122,474,1541,Hazardous,Extremely Poor Visibility
3123,457,1693,Hazardous,Extremely Poor Visibility
3124,434,1504,Hazardous,Extremely Poor Visibility
3125,446,1673,Hazardous,Extremely Poor Visibility
3126,69,578,Moderate,Slightly Hazy
3127,472,1532,Hazardous,Extremely Poor Visibility
3128,483,1522,Hazardous,Extremely Poor Visibility
3129,275,1273,Very_Unhealthy,Very Poor Visibility
3130,32,416,Good,Clear
3131,228,1493,Very_Unhealthy,Very Poor Visibility
3132,150,741,Moderate_Bad,Hazy
3133,212,1293,Very_Unhealthy,Very Poor Visibility
3134,317,1614,Hazardous,Extremely Poor Visibility
3135,447,1521,Hazardous,Extremely Poor Visibility
3136,499,1533,Hazardous,Extremely Poor Visibility
3137,114,745,Moderate_Bad,Hazy
3138,333,1554,Hazardous,Extremely Poor Visibility
3139,53,563,Moderate,Slightly Hazy
3140,342,1530,Hazardous,Extremely Poor Visibility
3141,25,436,Good,Clear
3142,202,1265,Very_Unhealthy,Very Poor Visibility
3143,2,432,Good,Clear
3144,284,1465,Very_Unhealthy,Very Poor Visibility
3145,423,1635,Hazardous,Extremely Poor Visibility
3146,358,1676,Hazardous,Extremely Poor Visibility
3147,52,533,Moderate,Slightly Hazy
3148,127,699,Moderate_Bad,Hazy
3149,49,362,Good,Clear
3150,452,1620,Hazardous,Extremely Poor Visibility
3151,296,1206,Very_Unhealthy,Very Poor Visibility
3152,261,1106,Very_Unhealthy,Very Poor Visibility
3153,274,1232,Very_Unhealthy,Very Poor Visibility
3154,358,1658,Hazardous,Extremely Poor Visibility
3155,92,518,Moderate,Slightly Hazy
3156,429,1539,Hazardous,Extremely Poor Visibility
3157,322,1572,Hazardous,Extremely Poor Visibility
3158,123,756,Moderate_Bad,Hazy
3159,407,1515,Hazardous,Extremely Poor Visibility
3160,206,1260,Very_Unhealthy,Very Poor Visibility
3161,197,841,Unhealthy,Poor Visibility
3162,391,1686,Hazardous,Extremely Poor Visibility
3163,42,439,Good,Clear
3164,312,1506,Hazardous,Extremely Poor Visibility
3165,196,814,Unhealthy,Poor Visibility
3166,434,1673,Hazardous,Extremely Poor Visibility
3167,291,1180,Very_Unhealthy,Very Poor Visibility
3168,140,675,Moderate_Bad,Hazy
3169,209,1226,Very_Unhealthy,Very Poor Visibility
3170,30,365,Good,Clear
3171,301,1522,Hazardous,Extremely Poor Visibility
3172,245,1322,Very_Unhealthy,Very Poor Visibility
3173,396,1602,Hazardous,Extremely Poor Visibility
3174,178,922,Unhealthy,Poor Visibility
3175,232,1336,Very_Unhealthy,Very Poor Visibility
3176,409,1643,Hazardous,Extremely Poor Visibility
3177,152,931,Unhealthy,Poor Visibility
3178,478,1700,Hazardous,Extremely Poor Visibility
3179,252,1273,Very_Unhealthy,Very Poor Visibility
3180,377,1669,Hazardous,Extremely Poor Visibility
3181,24,443,Good,Clear
3182,477,1512,Hazardous,Extremely Poor Visibility
3183,88,557,Moderate,Slightly Hazy
3184,386,1677,Hazardous,Extremely Poor Visibility
3185,183,931,Unhealthy,Poor Visibility
3186,410,1620,Hazardous,Extremely Poor Visibility
3187,64,588,Moderate,Slightly Hazy
3188,23,395,Good,Clear
3189,17,397,Good,Clear
3190,387,1611,Hazardous,Extremely Poor Visibility
3191,100,575,Moderate,Slightly Hazy
3192,200,1609,Hazardous,Extremely Poor Visibility
3193,160,845,Unhealthy,Poor Visibility
3194,266,1242,Very_Unhealthy,Very Poor Visibility
3195,215,1492,Very_Unhealthy,Very Poor Visibility
3196,499,1611,Hazardous,Extremely Poor Visibility
3197,210,1381,Very_Unhealthy,Very Poor Visibility
3198,421,1678,Hazardous,Extremely Poor Visibility
3199,135,760,Moderate_Bad,Hazy
3200,127,748,Moderate_Bad,Hazy
3201,265,1270,Very_Unhealthy,Very Poor Visibility
3202,4,422,Good,Clear
3203,124,732,Moderate_Bad,Hazy
3204,476,1528,Hazardous,Extremely Poor Visibility
3205,7,449,Good,Clear
3206,7,402,Good,Clear
3207,303,1576,Hazardous,Extremely Poor Visibility
3208,35,425,Good,Clear
3209,239,1192,Very_Unhealthy,Very Poor Visibility
3210,187,968,Unhealthy,Poor Visibility
3211,65,501,Moderate,Slightly Hazy
3212,212,1083,Very_Unhealthy,Very Poor Visibility
3213,470,1598,Hazardous,Extremely Poor Visibility
3214,470,1566,Hazardous,Extremely Poor Visibility
3215,45,372,Good,Clear
3216,202,1421,Very_Unhealthy,Very Poor Visibility
3217,462,1691,Hazardous,Extremely Poor Visibility
3218,205,1121,Very_Unhealthy,Very Poor Visibility
3219,237,1098,Very_Unhealthy,Very Poor Visibility
3220,367,1626,Hazardous,Extremely Poor Visibility
3221,384,1679,Hazardous,Extremely Poor Visibility
3222,168,961,Unhealthy,Poor Visibility
3223,133,615,Moderate_Bad,Hazy
3224,392,1605,Hazardous,Extremely Poor Visibility
3225,104,663,Moderate_Bad,Hazy
3226,270,1178,Very_Unhealthy,Very Poor Visibility
3227,51,556,Moderate,Slightly Hazy
3228,163,899,Unhealthy,Poor Visibility
3229,296,1121,Very_Unhealthy,Very Poor Visibility
3230,44,357,Good,Clear
3231,249,1004,Very_Unhealthy,Very Poor Visibility
3232,481,1577,Hazardous,Extremely Poor Visibility
3233,325,1550,Hazardous,Extremely Poor Visibility
3234,428,1575,Hazardous,Extremely Poor Visibility
3235,404,1519,Hazardous,Extremely Poor Visibility
3236,35,360,Good,Clear
3237,281,1209,Very_Unhealthy,Very Poor Visibility
3238,112,693,Moderate_Bad,Hazy
3239,217,1265,Very_Unhealthy,Very Poor Visibility
3240,323,1663,Hazardous,Extremely Poor Visibility
3241,343,1670,Hazardous,Extremely Poor Visibility
3242,231,1106,Very_Unhealthy,Very Poor Visibility
3243,239,1089,Very_Unhealthy,Very Poor Visibility
3244,126,744,Moderate_Bad,Hazy
3245,155,891,Unhealthy,Poor Visibility
3246,300,1471,Very_Unhealthy,Very Poor Visibility
3247,197,892,Unhealthy,Poor Visibility
3248,380,1519,Hazardous,Extremely Poor Visibility
3249,11,364,Good,Clear
3250,286,1267,Very_Unhealthy,Very Poor Visibility
3251,481,1672,Hazardous,Extremely Poor Visibility
3252,367,1663,Hazardous,Extremely Poor Visibility
3253,426,1638,Hazardous,Extremely Poor Visibility
3254,260,1026,Very_Unhealthy,Very Poor Visibility
3255,400,1663,Hazardous,Extremely Poor Visibility
3256,401,1661,Hazardous,Extremely Poor Visibility
3257,376,1546,Hazardous,Extremely Poor Visibility
3258,371,1510,Hazardous,Extremely Poor Visibility
3259,487,1540,Hazardous,Extremely Poor Visibility
3260,39,426,Good,Clear
3261,293,1228,Very_Unhealthy,Very Poor Visibility
3262,121,707,Moderate_Bad,Hazy
3263,442,1684,Hazardous,Extremely Poor Visibility
3264,401,1580,Hazardous,Extremely Poor Visibility
3265,320,1623,Hazardous,Extremely Poor Visibility
3266,414,1567,Hazardous,Extremely Poor Visibility
3267,271,1106,Very_Unhealthy,Very Poor Visibility
3268,224,1421,Very_Unhealthy,Very Poor Visibility
3269,184,999,Unhealthy,Poor Visibility
3270,105,747,Moderate_Bad,Hazy
3271,327,1581,Hazardous,Extremely Poor Visibility
3272,418,1572,Hazardous,Extremely Poor Visibility
3273,110,766,Moderate_Bad,Hazy
3274,207,1402,Very_Unhealthy,Very Poor Visibility
3275,477,1633,Hazardous,Extremely Poor Visibility
3276,175,823,Unhealthy,Poor Visibility
3277,340,1559,Hazardous,Extremely Poor Visibility
3278,334,1683,Hazardous,Extremely Poor Visibility
3279,480,1609,Hazardous,Extremely Poor Visibility
3280,215,1388,Very_Unhealthy,Very Poor Visibility
3281,429,1515,Hazardous,Extremely Poor Visibility
3282,422,1653,Hazardous,Extremely Poor Visibility
3283,131,686,Moderate_Bad,Hazy
3284,204,1047,Very_Unhealthy,Very Poor Visibility
3285,313,1627,Hazardous,Extremely Poor Visibility
3286,45,363,Good,Clear
3287,284,1206,Very_Unhealthy,Very Poor Visibility
3288,270,1069,Very_Unhealthy,Very Poor Visibility
3289,228,1224,Very_Unhealthy,Very Poor Visibility
3290,210,1240,Very_Unhealthy,Very Poor Visibility
3291,223,1047,Very_Unhealthy,Very Poor Visibility
3292,188,940,Unhealthy,Poor Visibility
3293,446,1602,Hazardous,Extremely Poor Visibility
3294,491,1514,Hazardous,Extremely Poor Visibility
3295,314,1539,Hazardous,Extremely Poor Visibility
3296,41,385,Good,Clear
3297,363,1661,Hazardous,Extremely Poor Visibility
3298,237,1472,Very_Unhealthy,Very Poor Visibility
3299,277,1224,Very_Unhealthy,Very Poor Visibility
3300,256,1243,Very_Unhealthy,Very Poor Visibility
3301,178,976,Unhealthy,Poor Visibility
3302,160,930,Unhealthy,Poor Visibility
3303,275,1286,Very_Unhealthy,Very Poor Visibility
3304,170,916,Unhealthy,Poor Visibility
3305,115,764,Moderate_Bad,Hazy
3306,124,792,Moderate_Bad,Hazy
3307,362,1697,Hazardous,Extremely Poor Visibility
3308,323,1546,Hazardous,Extremely Poor Visibility
3309,100,534,Moderate,Slightly Hazy
3310,252,1319,Very_Unhealthy,Very Poor Visibility
3311,425,1633,Hazardous,Extremely Poor Visibility
3312,477,1682,Hazardous,Extremely Poor Visibility
3313,485,1591,Hazardous,Extremely Poor Visibility
3314,423,1649,Hazardous,Extremely Poor Visibility
3315,7,420,Good,Clear
3316,354,1585,Hazardous,Extremely Poor Visibility
3317,492,1672,Hazardous,Extremely Poor Visibility
3318,441,1685,Hazardous,Extremely Poor Visibility
3319,226,1187,Very_Unhealthy,Very Poor Visibility
3320,139,685,Moderate_Bad,Hazy
3321,72,473,Moderate,Slightly Hazy
3322,191,878,Unhealthy,Poor Visibility
3323,30,432,Good,Clear
3324,3,403,Good,Clear
3325,260,1487,Very_Unhealthy,Very Poor Visibility
3326,416,1537,Hazardous,Extremely Poor Visibility
3327,120,602,Moderate_Bad,Hazy
3328,132,723,Moderate_Bad,Hazy
3329,440,1673,Hazardous,Extremely Poor Visibility
3330,380,1611,Hazardous,Extremely Poor Visibility
3331,270,1137,Very_Unhealthy,Very Poor Visibility
3332,9,430,Good,Clear
3333,481,1524,Hazardous,Extremely Poor Visibility
3334,71,571,Moderate,Slightly Hazy
3335,317,1639,Hazardous,Extremely Poor Visibility
3336,315,1533,Hazardous,Extremely Poor Visibility
3337,488,1619,Hazardous,Extremely Poor Visibility
3338,2,362,Good,Clear
3339,75,588,Moderate,Slightly Hazy
3340,177,969,Unhealthy,Poor Visibility
3341,396,1574,Hazardous,Extremely Poor Visibility
3342,11,396,Good,Clear
3343,42,419,Good,Clear
3344,113,729,Moderate_Bad,Hazy
3345,254,1218,Very_Unhealthy,Very Poor Visibility
3346,32,408,Good,Clear
3347,421,1619,Hazardous,Extremely Poor Visibility
3348,260,1355,Very_Unhealthy,Very Poor Visibility
3349,492,1589,Hazardous,Extremely Poor Visibility
3350,410,1692,Hazardous,Extremely Poor Visibility
3351,241,1322,Very_Unhealthy,Very Poor Visibility
3352,256,1064,Very_Unhealthy,Very Poor Visibility
3353,487,1637,Hazardous,Extremely Poor Visibility
3354,435,1583,Hazardous,Extremely Poor Visibility
3355,239,1180,Very_Unhealthy,Very Poor Visibility
3356,490,1617,Hazardous,Extremely Poor Visibility
3357,310,1635,Hazardous,Extremely Poor Visibility
3358,10,403,Good,Clear
3359,161,977,Unhealthy,Poor Visibility
3360,63,545,Moderate,Slightly Hazy
3361,234,1172,Very_Unhealthy,Very Poor Visibility
3362,210,1273,Very_Unhealthy,Very Poor Visibility
3363,359,1539,Hazardous,Extremely Poor Visibility
3364,54,477,Moderate,Slightly Hazy
3365,459,1582,Hazardous,Extremely Poor Visibility
3366,6,382,Good,Clear
3367,378,1656,Hazardous,Extremely Poor Visibility
3368,442,1622,Hazardous,Extremely Poor Visibility
3369,308,1589,Hazardous,Extremely Poor Visibility
3370,323,1633,Hazardous,Extremely Poor Visibility
3371,74,468,Moderate,Slightly Hazy
3372,198,925,Unhealthy,Poor Visibility
3373,275,1374,Very_Unhealthy,Very Poor Visibility
3374,443,1666,Hazardous,Extremely Poor Visibility
3375,1,394,Good,Clear
3376,106,683,Moderate_Bad,Hazy
3377,491,1566,Hazardous,Extremely Poor Visibility
3378,352,1567,Hazardous,Extremely Poor Visibility
3379,173,953,Unhealthy,Poor Visibility
3380,455,1513,Hazardous,Extremely Poor Visibility
3381,311,1621,Hazardous,Extremely Poor Visibility
3382,247,1403,Very_Unhealthy,Very Poor Visibility
3383,244,1113,Very_Unhealthy,Very Poor Visibility
3384,343,1511,Hazardous,Extremely Poor Visibility
3385,393,1673,Hazardous,Extremely Poor Visibility
3386,217,1086,Very_Unhealthy,Very Poor Visibility
3387,52,495,Moderate,Slightly Hazy
3388,204,1137,Very_Unhealthy,Very Poor Visibility
3389,393,1545,Hazardous,Extremely Poor Visibility
3390,494,1627,Hazardous,Extremely Poor Visibility
3391,280,1319,Very_Unhealthy,Very Poor Visibility
3392,117,666,Moderate_Bad,Hazy
3393,224,1189,Very_Unhealthy,Very Poor Visibility
3394,416,1521,Hazardous,Extremely Poor Visibility
3395,315,1680,Hazardous,Extremely Poor Visibility
3396,287,1202,Very_Unhealthy,Very Poor Visibility
3397,195,973,Unhealthy,Poor Visibility
3398,239,1230,Very_Unhealthy,Very Poor Visibility
3399,182,890,Unhealthy,Poor Visibility
3400,94,498,Moderate,Slightly Hazy
3401,169,818,Unhealthy,Poor Visibility
3402,182,823,Unhealthy,Poor Visibility
3403,210,1132,Very_Unhealthy,Very Poor Visibility
3404,71,512,Moderate,Slightly Hazy
3405,462,1650,Hazardous,Extremely Poor Visibility
3406,95,481,Moderate,Slightly Hazy
3407,173,819,Unhealthy,Poor Visibility
3408,487,1594,Hazardous,Extremely Poor Visibility
3409,284,1229,Very_Unhealthy,Very Poor Visibility
3410,222,1086,Very_Unhealthy,Very Poor Visibility
3411,418,1680,Hazardous,Extremely Poor Visibility
3412,433,1518,Hazardous,Extremely Poor Visibility
3413,78,568,Moderate,Slightly Hazy
3414,61,500,Moderate,Slightly Hazy
3415,404,1619,Hazardous,Extremely Poor Visibility
3416,182,902,Unhealthy,Poor Visibility
3417,386,1630,Hazardous,Extremely Poor Visibility
3418,302,1546,Hazardous,Extremely Poor Visibility
3419,26,381,Good,Clear
3420,138,748,Moderate_Bad,Hazy
3421,278,1294,Very_Unhealthy,Very Poor Visibility
3422,185,949,Unhealthy,Poor Visibility
3423,240,1248,Very_Unhealthy,Very Poor Visibility
3424,372,1570,Hazardous,Extremely Poor Visibility
3425,374,1532,Hazardous,Extremely Poor Visibility
3426,323,1539,Hazardous,Extremely Poor Visibility
3427,85,493,Moderate,Slightly Hazy
3428,46,356,Good,Clear
3429,171,893,Unhealthy,Poor Visibility
3430,303,1663,Hazardous,Extremely Poor Visibility
3431,301,1678,Hazardous,Extremely Poor Visibility
3432,230,1063,Very_Unhealthy,Very Poor Visibility
3433,466,1655,Hazardous,Extremely Poor Visibility
3434,407,1537,Hazardous,Extremely Poor Visibility
3435,0,400,Good,Clear
3436,271,1184,Very_Unhealthy,Very Poor Visibility
3437,219,1296,Very_Unhealthy,Very Poor Visibility
3438,191,894,Unhealthy,Poor Visibility
3439,459,1543,Hazardous,Extremely Poor Visibility
3440,88,565,Moderate,Slightly Hazy
3441,297,1015,Very_Unhealthy,Very Poor Visibility
3442,495,1539,Hazardous,Extremely Poor Visibility
3443,201,1346,Very_Unhealthy,Very Poor Visibility
3444,378,1538,Hazardous,Extremely Poor Visibility
3445,283,1238,Very_Unhealthy,Very Poor Visibility
3446,320,1508,Hazardous,Extremely Poor Visibility
3447,264,1164,Very_Unhealthy,Very Poor Visibility
3448,30,411,Good,Clear
3449,92,470,Moderate,Slightly Hazy
3450,480,1595,Hazardous,Extremely Poor Visibility
3451,279,1320,Very_Unhealthy,Very Poor Visibility
3452,444,1540,Hazardous,Extremely Poor Visibility
3453,7,401,Good,Clear
3454,104,719,Moderate_Bad,Hazy
3455,214,1064,Very_Unhealthy,Very Poor Visibility
3456,453,1674,Hazardous,Extremely Poor Visibility
3457,466,1631,Hazardous,Extremely Poor Visibility
3458,169,859,Unhealthy,Poor Visibility
3459,112,656,Moderate_Bad,Hazy
3460,259,1459,Very_Unhealthy,Very Poor Visibility
3461,435,1569,Hazardous,Extremely Poor Visibility
3462,79,497,Moderate,Slightly Hazy
3463,299,1226,Very_Unhealthy,Very Poor Visibility
3464,165,974,Unhealthy,Poor Visibility
3465,370,1596,Hazardous,Extremely Poor Visibility
3466,13,379,Good,Clear
3467,188,922,Unhealthy,Poor Visibility
3468,370,1656,Hazardous,Extremely Poor Visibility
3469,157,828,Unhealthy,Poor Visibility
3470,166,887,Unhealthy,Poor Visibility
3471,20,379,Good,Clear
3472,460,1628,Hazardous,Extremely Poor Visibility
3473,194,937,Unhealthy,Poor Visibility
3474,288,1171,Very_Unhealthy,Very Poor Visibility
3475,112,634,Moderate_Bad,Hazy
3476,260,1210,Very_Unhealthy,Very Poor Visibility
3477,39,431,Good,Clear
3478,327,1684,Hazardous,Extremely Poor Visibility
3479,50,406,Good,Clear
3480,420,1689,Hazardous,Extremely Poor Visibility
3481,215,1264,Very_Unhealthy,Very Poor Visibility
3482,124,632,Moderate_Bad,Hazy
3483,201,1442,Very_Unhealthy,Very Poor Visibility
3484,451,1646,Hazardous,Extremely Poor Visibility
3485,411,1658,Hazardous,Extremely Poor Visibility
3486,128,734,Moderate_Bad,Hazy
3487,158,938,Unhealthy,Poor Visibility
3488,117,754,Moderate_Bad,Hazy
3489,26,379,Good,Clear
3490,466,1515,Hazardous,Extremely Poor Visibility
3491,105,739,Moderate_Bad,Hazy
3492,134,695,Moderate_Bad,Hazy
3493,415,1520,Hazardous,Extremely Poor Visibility
3494,398,1667,Hazardous,Extremely Poor Visibility
3495,143,634,Moderate_Bad,Hazy
3496,358,1674,Hazardous,Extremely Poor Visibility
3497,347,1572,Hazardous,Extremely Poor Visibility
3498,245,1258,Very_Unhealthy,Very Poor Visibility
